iris,taux_pauvrete_pre,com
352381001,22.4904961397728,35238
352381002,26.51350494945284,35238
352381003,29.5894709608268,35238
352381004,37.07195882963696,35238
352381005,32.104735958955,35238
352381006,52.16862347869087,35238
352381007,17.344891075126622,35238
352381101,,35238
352381102,40.907953684643935,35238
352381103,12.28153512909806,35238
352381104,49.303746446603576,35238
352381105,49.98500750274263,35238
352381106,44.25526035348241,35238
352381107,31.947334118912597,35238
352381108,13.935730194082089,35238
352381109,15.851075338956997,35238
352381201,14.658129281221951,35238
352381202,28.50342306552037,35238
352381203,41.676824149920414,35238
352381204,19.112207169885824,35238
352381205,11.118577301350378,35238
352381206,,35238
352880101,15.8785437912183,35288
352880102,10.792808190694835,35288
352880103,12.793670804203174,35288
352880104,12.93132201180778,35288
352880105,10.48846975491926,35288
352880106,9.363803988607492,35288
352880107,,35288
352880108,,35288
352880109,,35288
352880202,12.482220014713342,35288
352880203,19.30355701892393,35288
352880204,25.543422323476975,35288
352880206,13.825622867120416,35288
352880207,9.5260663507109,35288
352880209,,35288
352880210,12.597003983016918,35288
352880211,10.437058613291967,35288
352880301,,35288
352880303,,35288
360440101,16.034710370069394,36044
360440102,13.241501836138475,36044
360440103,11.931413746999914,36044
360440301,,36044
360440302,13.569107245382504,36044
360440401,14.697572322731057,36044
360440402,13.841833551529609,36044
360440501,43.01799029526949,36044
360440602,10.753000079741918,36044
360440701,13.30678460566363,36044
360440801,17.87667255341513,36044
360440802,11.902170251068673,36044
360440901,22.361878759738335,36044
360441101,,36044
360441201,18.67118738372851,36044
360880101,17.45791987453077,36088
360880102,15.337795913560385,36088
360880103,14.498024607877122,36088
360880104,25.83965163000869,36088
360880105,12.637775884381929,36088
360880106,,36088
370030101,10.291556102727698,37003
370030102,14.123891094945407,37003
370030103,,37003
370030104,21.4474820741461,37003
370030105,8.216548281819927,37003
371220101,20.501768034828206,37122
371220102,10.352530799920816,37122
371220201,26.0315140879628,37122
371220202,,37122
371220301,9.272131024836145,37122
371220401,,37122
371220501,,37122
371220601,9.744981355113476,37122
371220701,11.61391972476725,37122
371220702,11.451570563175347,37122
371220901,6.596587446678854,37122
371220902,8.49876728926959,37122
371950101,,37195
371950102,14.98986706934572,37195
371950103,,37195
371950104,,37195
372330101,8.867037521494103,37233
372330102,23.820789492361456,37233
372330103,,37233
372330104,49.772988224432986,37233
372330105,,37233
372330106,8.64798794292949,37233
372330107,18.44804759830539,37233
372610101,17.320506342266423,37261
372610102,,37261
372610103,24.848416096257825,37261
372610104,20.27692045481669,37261
372610105,14.47213402692545,37261
372610201,7.1578947368421,37261
372610202,12.517699310768975,37261
372610203,18.343248631852905,37261
372610204,,37261
372610301,10.71337257875374,37261
372610401,25.719714488608542,37261
372610402,24.813064469930506,37261
372610501,15.761620769472088,37261
372610502,15.274490714702791,37261
372610601,28.280706328406314,37261
372610602,25.94969307908941,37261
372610701,,37261
372610702,12.775046097722472,37261
372610801,10.35019315182093,37261
372610802,8.769638128252451,37261
372611001,10.48920265634543,37261
372611002,,37261
372611003,11.062046520958976,37261
372611004,11.362003457043068,37261
372611201,16.21553692132736,37261
372611202,17.86758720637288,37261
372611401,15.235810666194913,37261
372611402,9.011142479063203,37261
372611403,29.593515761973208,37261
372611404,14.388871844562773,37261
372611405,13.914455874390905,37261
372611503,9.76498938171578,37261
372611504,14.062562075952139,37261
372611601,9.932540545811543,37261
372611801,,37261
372611802,12.971345723615604,37261
372611901,15.341527687025277,37261
372612001,28.12882636719711,37261
372612201,12.109466127412848,37261
380530101,18.686637186097173,38053
380530102,13.471639462738702,38053
380530201,16.480908520849002,38053
380530301,16.363234899905677,38053
380530302,9.195919294804076,38053
380530401,32.165823550689645,38053
380530403,16.7829929881448,38053
381510101,,38151
381510104,10.002075394991797,38151
381510202,12.678328098592706,38151
381510301,18.214825869106335,38151
381510302,,38151
381510305,,38151
381510306,40.368516940384154,38151
381510401,,38151
381510402,9.324376327692255,38151
381690101,14.682018544399568,38169
381690102,11.796395153001654,38169
381690103,19.804051966557708,38169
381690104,12.880399227821933,38169
381690105,18.163053311904772,38169
381690106,19.654915041084703,38169
381690107,20.032134833480086,38169
381690108,28.75514732141183,38169
381690109,10.281182861445767,38169
381690110,8.829205207122351,38169
381850102,15.799926219290784,38185
381850103,14.813227106922149,38185
381850104,11.474091682344655,38185
381850105,13.687436159346271,38185
381850106,21.66121154556454,38185
381850107,16.670156449638768,38185
381850108,16.904998459435895,38185
381850109,16.095911584960717,38185
381850110,14.398844783921405,38185
381850111,12.837938975679313,38185
381850201,,38185
381850202,28.27484470623422,38185
381850203,,38185
381850204,,38185
381850205,15.461137369280257,38185
381850206,13.299964299844726,38185
381850207,31.775817727901412,38185
381850208,,38185
381850209,11.810389793764282,38185
381850210,9.9009900990099,38185
381850211,11.874872054160784,38185
381850212,10.253941634401563,38185
381850213,10.858446685056427,38185
381850214,11.901191589858582,38185
381850215,11.31604886269541,38185
381850216,22.64120536061507,38185
381850301,13.983724474769138,38185
381850302,17.398039133056148,38185
381850303,15.085824087067332,38185
381850304,13.690080342313196,38185
381850305,11.994342291372,38185
381850306,12.347907494067407,38185
381850307,10.588420257659061,38185
381850308,13.404624654206822,38185
381850309,,38185
381850310,14.676272911596245,38185
381850311,16.88215696936878,38185
381850401,13.78946039645623,38185
381850402,14.090205951941916,38185
381850403,12.781609467463417,38185
381850404,10.461989733561476,38185
381850405,,38185
381850406,,38185
381850407,19.8703127733846,38185
381850408,10.30602243438485,38185
381850409,11.680609812337067,38185
381850410,10.906277366432997,38185
381850411,15.322249199240042,38185
381850412,22.264072682551443,38185
381850413,12.591034962116867,38185
381850414,13.388220845517031,38185
381850501,20.453369070006104,38185
381850502,13.500353375234278,38185
381850503,26.15190512660226,38185
381850504,36.588938829392,38185
381850505,22.40014266491477,38185
381850506,33.28611654415521,38185
381850507,37.23195965755587,38185
381850601,21.619757921501805,38185
381850602,12.671702083138939,38185
381850603,49.73208170093864,38185
381850604,52.46541166630942,38185
381850605,34.57506730789078,38185
381850606,16.49343730748433,38185
381850607,32.6049384175283,38185
381850608,21.115567894201522,38185
381930101,17.1526439517079,38193
381930105,9.571679261553834,38193
381930106,7.322863403944485,38193
381930107,13.9175151944727,38193
383170101,13.387300549839914,38317
383170102,,38317
383170104,12.4819416353655,38317
383170105,12.977453379312387,38317
384210101,14.529531165249239,38421
384210103,16.09585607370282,38421
384210201,14.763772243431902,38421
384210202,,38421
384210301,13.228890162228112,38421
384210302,12.639068445320797,38421
384210401,,38421
384210402,8.69729422973512,38421
384210501,16.20441878896664,38421
384210502,20.71743787274012,38421
384210601,13.27035607664687,38421
385440101,22.73549325258311,38544
385440102,12.63697248374018,38544
385440103,12.03170196906317,38544
385440201,17.475078418074332,38544
385440202,,38544
385440301,36.27093013977077,38544
385440303,17.700903337937955,38544
385440401,16.43087664387747,38544
385530101,9.114133327554987,38553
385530104,,38553
385530106,27.057754708659328,38553
385530107,17.07490688670968,38553
385530108,14.252562894303813,38553
385630101,7.2534886479525245,38563
385630102,9.134067859957758,38563
385630103,16.56194075271485,38563
385630104,13.441428077932798,38563
385630105,15.181467338040491,38563
385630106,20.064197554747935,38563
385630107,,38563
385630108,,38563
391980102,17.676353149888683,39198
391980104,10.878961581397357,39198
391980105,20.451325279327847,39198
391980106,16.020228281458415,39198
391980107,14.082707782436188,39198
391980108,11.939027484459807,39198
391980109,,39198
391980110,17.399125681034572,39198
393000101,,39300
393000102,16.066938422161225,39300
393000106,12.451437585440509,39300
393000107,20.47962852397117,39300
393000108,9.265315020710704,39300
394780101,13.306221651449983,39478
394780102,13.40128603552028,39478
394780103,27.292790439665566,39478
394780104,20.412209285155505,39478
400880101,,40088
400880102,20.211778213763342,40088
400880103,15.813408102602958,40088
400880105,12.456732066694563,40088
400880106,14.85455911506069,40088
400880107,13.754361772681818,40088
400880108,,40088
401920101,11.960601594950907,40192
401920102,10.725033280960593,40192
401920103,,40192
401920104,23.65741791659057,40192
401920105,21.805970190714977,40192
401920106,15.255679959897314,40192
401920107,14.399684668957825,40192
401920109,,40192
401920110,,40192
401920112,6.160237595552966,40192
410180101,52.9427381563747,41018
410180102,50.592678004380446,41018
410180201,,41018
410180301,50.18318815963661,41018
410180302,35.24965802853845,41018
410180401,25.31159638379188,41018
410180402,21.329676348157175,41018
410180501,20.231043023642844,41018
410180502,9.768605922438905,41018
410180503,11.342195348897334,41018
410180601,,41018
410180602,16.512673407909304,41018
410180701,8.445819136639,41018
410180801,12.477883320114389,41018
410180901,58.336121649791515,41018
410181001,14.611804622752059,41018
410181101,,41018
410181102,34.509818929717,41018
410181201,16.044125779164727,41018
410181202,13.734335557968222,41018
411940101,11.802412912029467,41194
411940102,,41194
411940103,18.39573432336258,41194
411940104,20.5868665608937,41194
411940105,10.744059697082761,41194
411940106,18.93083765891824,41194
411940107,28.398590983142565,41194
411940109,13.286789768842766,41194
412690102,50.98595031656115,41269
412690103,,41269
412690105,14.796994143247582,41269
412690106,,41269
412690107,16.02035181233839,41269
412690108,14.041695547815431,41269
412690109,,41269
420440101,21.230348454873198,42044
420440102,21.554376176900547,42044
420440103,22.127712174824694,42044
420440201,,42044
420440202,,42044
420440203,15.375819900603739,42044
421470101,,42147
421470102,23.142202756213763,42147
421470201,8.465058747286035,42147
421470202,11.409402250615388,42147
421470301,8.33523473956397,42147
421860101,18.40031807523308,42186
421860102,17.495405011020022,42186
421860106,12.717949465594751,42186
421870101,16.266450133128632,42187
421870201,13.222181987551687,42187
421870202,19.01807074741265,42187
421870302,32.2450818657233,42187
421870303,20.230396575717123,42187
421870401,18.824448209618506,42187
421870601,,42187
421870602,18.293128580509503,42187
421870701,24.043746956307228,42187
421870702,20.637404339482462,42187
421870801,29.08214307196633,42187
421870802,22.081782119993004,42187
421870901,17.10156282504884,42187
422070101,19.643438878889075,42207
422070102,24.1306549572125,42207
422070103,26.350910526781462,42207
422070104,25.705207325074763,42207
422070105,24.434537500969252,42207
422070201,21.031507363069533,42207
422070202,14.373349565862219,42207
422070301,,42207
422070302,27.125147432568223,42207
422070303,24.854940446508607,42207
422070401,,42207
422070402,12.335007773121143,42207
422070501,21.2521539345204,42207
422070502,22.221200989167446,42207
422070503,16.751199637272506,42207
422070504,7.233485009953334,42207
422180101,18.63517785528177,42218
422180102,28.768281492400206,42218
422180103,18.4693612181844,42218
422180104,22.82471762603525,42218
422180201,28.798901532147585,42218
422180202,18.498008844171416,42218
422180203,28.694690390570383,42218
422180204,21.051876253847855,42218
422180401,21.904665569842724,42218
422180402,12.233480013360696,42218
422180403,13.410583164608779,42218
422180404,31.309155570190796,42218
422180501,26.680514349229508,42218
422180502,33.41654132095914,42218
422180602,42.67784407328474,42218
422180603,37.90046202837567,42218
422180701,19.749447755429134,42218
422180702,13.707151408984886,42218
422180801,19.086651349775376,42218
422180802,11.060997529192704,42218
422180803,12.902605093231735,42218
422180804,14.59478826435655,42218
422180805,10.34488375081213,42218
422180901,21.2582890950136,42218
422181001,38.288175703666944,42218
422181002,30.121186054868172,42218
422181101,26.926436180982495,42218
422181102,24.923770230211687,42218
422181103,20.28437887927878,42218
422181104,26.256212414463278,42218
422181201,13.006144475269684,42218
422181202,17.391162240200078,42218
422181203,14.802430321581056,42218
422181301,32.50012241459388,42218
422181302,18.068645135488023,42218
422181303,27.875294775857068,42218
422181304,34.81363607085246,42218
422181401,21.6833095577746,42218
422181402,10.59190031152648,42218
422181403,11.31746831871259,42218
422181404,9.520036717208528,42218
422181405,13.668236054370416,42218
422181406,16.915666217772685,42218
422181501,22.82874399450706,42218
422181502,14.376281992726964,42218
422181503,28.76161904446994,42218
422181701,,42218
422181702,18.305781787072902,42218
422181801,40.57963511870843,42218
422181802,31.412245525120692,42218
422181803,41.2171717628698,42218
422181804,45.25694208844439,42218
422181805,21.29718137481852,42218
422181901,20.67842698374164,42218
422182001,23.701732190279902,42218
422182002,28.081615019234345,42218
422182003,12.80080709627263,42218
422182004,14.082576263904166,42218
422182005,11.37117922616016,42218
422182101,21.416318290193317,42218
422182102,24.265190420412114,42218
422182103,14.049742102048008,42218
422182201,16.254909849077684,42218
422182202,11.882962081283251,42218
422182204,17.144145605843132,42218
422182205,27.656863869094405,42218
422182206,12.022875467880715,42218
422182301,,42218
431570101,22.824943698749564,43157
431570103,,43157
431570105,17.909772907317112,43157
431570106,13.279432976798207,43157
431570107,27.143734353025526,43157
431570108,17.575506407106072,43157
440360101,19.189302475070615,44036
440360103,13.325085182982425,44036
440360104,13.736680102255269,44036
441090101,9.20964916159761,44109
441090102,,44109
441090103,11.596606316669819,44109
441090104,9.63884238220521,44109
441090105,,44109
441090106,13.121373986466565,44109
441090108,18.55587066889534,44109
441090109,15.930962403202061,44109
441090201,19.326290828277354,44109
441090202,34.219255292746546,44109
441090203,40.561906318771044,44109
441090204,33.75082762514351,44109
441090205,9.243292372348577,44109
441090206,12.792005357685754,44109
441090207,8.598548460587544,44109
441090208,10.789847461034626,44109
441090301,8.600906327276617,44109
441090302,18.707552374998794,44109
441090304,17.397156195240257,44109
441090305,7.8948241773668855,44109
441090306,11.492963090417573,44109
441090307,,44109
441090308,,44109
441090309,,44109
441090311,13.188170058629588,44109
441090312,15.5800735539953,44109
441090401,9.288126022816916,44109
441090402,6.071216070159198,44109
441090403,12.968188951032047,44109
441090404,11.011587888594386,44109
441090405,,44109
441090406,6.680896881290092,44109
441090407,7.263271162123386,44109
441090408,10.311297419753357,44109
441090409,8.662008373499473,44109
441090410,9.160371499213934,44109
441090501,,44109
441090502,10.13278412300148,44109
441090503,,44109
441090504,18.077251438339818,44109
441090505,12.543803548386359,44109
441090508,12.365200922500724,44109
441090509,10.877011941078985,44109
441090510,8.358045248661126,44109
441090511,9.131809214868806,44109
441090602,19.79899811742856,44109
441090603,13.423038298318538,44109
441090604,16.53275800898805,44109
441090701,,44109
441090703,6.913659643423262,44109
441090705,8.539258536787973,44109
441090706,9.223523965232857,44109
441090707,,44109
441090708,9.345207700498728,44109
441090709,,44109
441090710,,44109
441090801,14.824148200754527,44109
441090802,16.89516129032258,44109
441090804,27.515779783617564,44109
441090806,24.05795829164452,44109
441090808,11.096873398257303,44109
441090809,11.03729595675411,44109
441090901,10.910838740687334,44109
441090902,9.585376727596968,44109
441090904,6.746680844039294,44109
441090905,26.80418675416745,44109
441090908,,44109
441090909,,44109
441090910,11.30530355326561,44109
441091001,10.736364772082476,44109
441091002,,44109
441091003,10.944535522134856,44109
441091005,10.08022790078139,44109
441091006,46.007838095874206,44109
441091007,10.22193446630032,44109
441091009,15.652016023223892,44109
441091010,10.483280651874487,44109
441091011,8.627592797808962,44109
441091012,,44109
441091101,,44109
441091102,16.337932313213567,44109
441091103,9.374485175165267,44109
441091104,,44109
441091105,,44109
441140101,,44114
441140102,,44114
441140103,,44114
441140104,,44114
441140105,,44114
441140106,7.753825711225668,44114
441140107,9.62874251497006,44114
441140109,,44114
441140110,,44114
441140111,,44114
441430101,,44143
441430201,13.76150325712144,44143
441430301,13.274555684924119,44143
441430302,8.372377872036553,44143
441430303,8.056302273932967,44143
441430402,,44143
441430501,7.48181503290613,44143
441430502,6.08258884703658,44143
441430601,9.743290133255568,44143
441430602,,44143
441430701,8.964744772728954,44143
441430702,8.929559255961209,44143
441620102,,44162
441620103,,44162
441620201,,44162
441620202,,44162
441620203,11.61111483997864,44162
441620301,,44162
441620302,10.34771972994776,44162
441620401,15.314329703501786,44162
441620402,11.794160197594614,44162
441620501,35.774367970271946,44162
441620502,30.880758384744286,44162
441620503,,44162
441620504,,44162
441620505,18.69738098284242,44162
441620601,11.820495026601897,44162
441620602,,44162
441620603,15.172731768027402,44162
441620604,,44162
441620701,8.80503144654088,44162
441620702,9.137922077382324,44162
441620801,,44162
441840101,15.785368913327302,44184
441840103,14.1607366419448,44184
441840104,18.41185936831438,44184
441840105,19.525629043201718,44184
441840106,14.850487044889183,44184
441840107,13.549135519173161,44184
441840108,9.30122240534081,44184
441840110,13.865113362763687,44184
441840111,12.136688161791241,44184
441840112,23.461961239213384,44184
441840113,11.986346419726265,44184
441840114,10.406035647143076,44184
441840115,,44184
441840116,22.92803921548898,44184
441840117,8.893038742599096,44184
441840119,40.60516616150503,44184
441840120,13.573015426423732,44184
441840122,41.724994425417236,44184
441840123,14.839332613851811,44184
441840124,20.952404056095002,44184
441840125,13.32110770236499,44184
441840126,13.01437635126979,44184
441840130,,44184
441840131,5.842286779665675,44184
441840132,17.853818950387307,44184
441840133,,44184
441840134,6.6497894628810466,44184
450680101,30.7256364562006,45068
450680102,19.297223184987853,45068
450680103,32.05118422746857,45068
450680104,28.18669756323327,45068
450680105,51.586778184286096,45068
451470102,13.1809643080776,45147
451470301,,45147
451470302,22.80943787241362,45147
451470303,,45147
451470401,8.132182676692844,45147
451550101,17.575095447699027,45155
451550102,13.573664256008252,45155
451550201,22.833079753076035,45155
451550202,29.833271386301686,45155
451550301,46.61971662064726,45155
451550302,21.075431829381788,45155
452080101,51.94051908067622,45208
452080102,,45208
452080103,20.09591146187175,45208
452080104,36.98525664664904,45208
452080105,,45208
452080106,16.105979754630773,45208
452080107,33.31646419618153,45208
452340101,17.82955361141633,45234
452340102,21.252719709426476,45234
452340103,17.03735799115624,45234
452340201,11.147309977164907,45234
452340301,17.419028328080955,45234
452340401,19.91105568175629,45234
452340501,13.178471324444729,45234
452340502,14.509598555666514,45234
452340602,42.233619468739654,45234
452340603,54.47949968624598,45234
452340604,32.84946767956621,45234
452340701,13.115665498820464,45234
452340702,17.302551524709738,45234
452340801,,45234
452340802,15.231039691489578,45234
452340803,29.799328936358062,45234
452341001,17.93775437150889,45234
452341002,15.338872939554397,45234
452341101,10.525829016673747,45234
452341102,12.255016561752234,45234
452341103,15.300894876626742,45234
452341104,8.317092727770888,45234
452341201,13.605639429043512,45234
452341202,16.280156738532046,45234
452341203,13.981999407863578,45234
452341204,,45234
452341301,17.69571471598914,45234
452341501,12.509207102843915,45234
452341502,,45234
452341701,,45234
452341702,,45234
452341703,11.259487341090496,45234
452341801,38.79496126317311,45234
452341901,49.38144244865642,45234
452341902,47.792668086370234,45234
452342001,45.0828696415578,45234
452342002,38.51350031354883,45234
452342101,8.309098462816785,45234
452342102,,45234
452840101,16.020969017413943,45284
452840102,14.049285668376337,45284
452840201,12.348551329248153,45284
452840202,25.40216242881305,45284
452840203,9.560072571743547,45284
452840301,,45284
452840302,9.164728669656212,45284
452850103,8.94079742247282,45285
452850104,12.412721844470175,45285
452850105,57.41025682617667,45285
452850106,20.33067227941774,45285
452850107,11.994199566214574,45285
460420101,,46042
460420102,13.816437733817375,46042
460420103,24.746203272332096,46042
460420104,25.77295254112576,46042
460420201,24.84748644572647,46042
460420401,13.907706010734861,46042
460420501,14.012816978855538,46042
460420601,,46042
470010101,22.05902126400642,47001
470010102,16.714689220222443,47001
470010103,15.869991929330075,47001
470010104,44.74746699585543,47001
470010105,21.278236591310556,47001
470010107,16.632450234956597,47001
470010108,27.207826392818195,47001
470010109,13.830047635526654,47001
470010110,18.277372971466608,47001
470010112,26.473274241443235,47001
470010113,24.966518961058664,47001
470010114,22.698650786701663,47001
470010115,28.401512313966993,47001
471570101,23.85454875586728,47157
471570102,16.329921928327824,47157
471570103,39.570614942026864,47157
471570104,11.484242611231668,47157
471570105,25.085905896658662,47157
471570106,27.148100875636153,47157
471570107,20.75754027702033,47157
471570110,11.461605069628243,47157
473230101,31.76310511898956,47323
473230102,24.313938823607845,47323
473230103,21.95382091963135,47323
473230201,21.068363667951186,47323
473230202,10.332406157684074,47323
473230301,29.408703223801925,47323
473230302,20.534245303228015,47323
473230303,17.934735195306654,47323
473230401,11.676556266399912,47323
490070101,16.179626691478884,49007
490070102,14.879132095983797,49007
490070103,14.02070428616389,49007
490070104,,49007
490070105,14.917678771606198,49007
490070106,20.46160344705849,49007
490070107,16.654688621741894,49007
490070108,19.311518859294164,49007
490070109,,49007
490070110,,49007
490070202,12.244786434457103,49007
490070203,29.96543145535222,49007
490070204,8.689189990164715,49007
490070301,,49007
490070302,9.72593008735753,49007
490070303,8.428529635909086,49007
490070304,12.058441202547423,49007
490070401,,49007
490070402,,49007
490070403,26.30138779585327,49007
490070404,27.3329652125897,49007
490070405,13.44841423832205,49007
490070406,10.056882197226544,49007
490070407,,49007
490070501,22.59051717158727,49007
490070502,30.71175682175347,49007
490070503,28.200854438727543,49007
490070504,38.51638419092799,49007
490070601,18.838263473158197,49007
490070602,24.060681736697983,49007
490070603,11.645392522800508,49007
490070605,,49007
490070701,14.837616602251693,49007
490070703,13.46358586540038,49007
490070704,14.067233917491977,49007
490070707,25.916984842587595,49007
490070802,19.519320437427538,49007
490070803,31.768518221788586,49007
490070804,22.737144958865375,49007
490070805,50.551765273945506,49007
490070806,32.03083261533846,49007
490070901,11.272124678145063,49007
490070902,13.662948692790346,49007
490070903,23.061602773881788,49007
490070904,25.312243130635768,49007
490071001,17.47618657484563,49007
490071002,15.511805354565363,49007
490071003,15.31346288686346,49007
490071103,,49007
490071104,16.86975906275273,49007
490071105,17.5081729022884,49007
490071106,46.44219806192803,49007
490071107,48.393061072519004,49007
490071111,,49007
490071113,34.6551346753912,49007
490071201,16.39375558624658,49007
490071202,,49007
490071203,7.6015132005811665,49007
490990101,,49099
490990102,11.651836321025742,49099
490990201,48.0902255639098,49099
490990202,7.8523753435414205,49099
490990301,,49099
490990401,9.084377385603304,49099
490990402,12.982377120665314,49099
490990501,,49099
490990502,,49099
490990601,9.263152354203854,49099
490990603,12.633374655712313,49099
490990701,10.063607451158564,49099
490990702,8.541821656211935,49099
490990801,13.27867212643627,49099
490990802,9.30391264786169,49099
490990901,,49099
490990902,,49099
490990903,11.400717595424306,49099
490991001,11.641220035959073,49099
490991002,19.078765653228935,49099
490991101,,49099
493280101,18.74182716188338,49328
493280102,13.504101465205288,49328
493280103,22.629532748200422,49328
493280104,24.37752634281473,49328
493280105,39.326337591033756,49328
493280107,10.185291805032236,49328
493280108,,49328
493280109,13.220094298521182,49328
493280110,14.23393462606828,49328
493280114,10.235543894064316,49328
493530101,25.362902885602356,49353
493530102,19.187781834895176,49353
493530110,8.53479340594013,49353
501290101,16.917783254420716,50129
501290102,17.63022409556897,50129
501290103,13.908888858805645,50129
501290201,9.514202875181063,50129
501290203,,50129
501290301,27.17768764632198,50129
501290302,23.07371470676584,50129
501290401,13.53653194159063,50129
501290402,17.064960885789727,50129
501290601,12.388051937734167,50129
501290602,10.7227332457293,50129
501290603,13.659327572101633,50129
501290604,,50129
505020103,13.601804946714395,50502
505020201,11.051922251157423,50502
505020202,16.196540485295362,50502
505020301,21.19406651863144,50502
505020302,27.700212126769873,50502
505020303,,50502
511080102,9.900077451089112,51108
511080103,,51108
511080104,29.21944564810528,51108
511080105,,51108
511080202,34.77929352178362,51108
511080203,19.023401914480186,51108
511080204,10.11759413404289,51108
511080301,29.855162993170765,51108
511080302,32.24632893935426,51108
511080303,33.4054487471523,51108
511080304,28.341952813852668,51108
511080401,17.416517596926557,51108
511080402,19.805912562991725,51108
511080403,12.112639541821737,51108
511080501,,51108
511080502,35.99866627344454,51108
511080503,37.46230785006319,51108
511080601,19.14990185660847,51108
511080602,15.782452787780816,51108
511080603,13.741565078989751,51108
511080604,,51108
512300101,13.734023959279812,51230
512300102,10.709028853178925,51230
512300201,17.22717265038644,51230
512300301,16.090886873345763,51230
512300302,15.059250209680961,51230
512300401,46.30047166663218,51230
512300402,,51230
512300501,9.96388321428613,51230
512300502,11.949045885300691,51230
512300601,33.303661165167725,51230
512300602,23.230122067156216,51230
514540101,,51454
514540201,10.466906105695228,51454
514540202,10.309945260217978,51454
514540203,9.63868198207947,51454
514540301,,51454
514540302,11.48157314882898,51454
514540401,8.673601417157057,51454
514540501,9.169060108952527,51454
514540601,11.537928769991952,51454
514540602,14.276588949217505,51454
514540701,22.526184588961133,51454
514540801,9.638973447382384,51454
514541001,14.074647790035742,51454
514541101,23.15644689942076,51454
514541102,16.024572311061224,51454
514541201,14.924419160891977,51454
514541202,15.487631369419224,51454
514541301,15.302532867317774,51454
514541501,17.397591810710626,51454
514541502,13.208946142193113,51454
514541601,12.739724674094711,51454
514541602,16.75443975620364,51454
514541603,15.828788348407755,51454
514541701,9.28479955683855,51454
514541702,,51454
514541703,,51454
514541801,11.000772907846558,51454
514541802,13.049450446238618,51454
514541901,29.692873137320962,51454
514542001,29.712372716167206,51454
514542101,41.634474611494824,51454
514542102,34.5475311166598,51454
514542201,14.084867086130382,51454
514542301,,51454
514542401,19.377343541019233,51454
514542402,12.95204492927602,51454
514542501,14.00260219605095,51454
514542502,21.041876627179224,51454
514542503,16.519468347787527,51454
514542701,23.827435746079615,51454
514542702,22.395026500048278,51454
514542801,28.47665879457519,51454
514542901,18.884169468961897,51454
514543001,11.293409898824171,51454
514543101,34.794588319845694,51454
514543102,44.096371078441216,51454
514543103,24.701827610566728,51454
514543201,16.892339556300488,51454
514543202,10.460616328764122,51454
514543401,17.264000366142692,51454
514543501,36.07497429878334,51454
514543601,,51454
514543602,41.115664164614735,51454
514543603,48.48697203175319,51454
514543801,21.476747251521303,51454
514543902,28.256250277316862,51454
514543903,,51454
514544001,30.0898159125794,51454
514544101,27.155837944832157,51454
514544102,21.107810897619405,51454
514544301,26.32607790208611,51454
514544501,14.077699578955125,51454
514544502,13.851032241189742,51454
514544503,,51454
514544601,43.478701437428214,51454
514544602,65.45020837983843,51454
514544603,20.467481423946293,51454
514544701,21.439519127489035,51454
514544702,56.23788723667683,51454
514544703,64.65657631845126,51454
514544801,17.34216566051092,51454
516490102,30.180779168230586,51649
516490201,17.65771650852153,51649
516490202,31.585291649278304,51649
516490301,44.5121951219512,51649
516490303,,51649
521210101,,52121
521210102,,52121
521210103,17.265352890064545,52121
521210104,12.037977578132136,52121
521210201,10.675458054490317,52121
521210202,,52121
521210203,26.072239227071133,52121
521210204,29.043285372043716,52121
521210301,14.668134133397679,52121
521210302,20.794930413776495,52121
521210303,44.22899825509808,52121
521210304,,52121
524480201,19.095850633590942,52448
524480202,14.863344580438374,52448
524480203,16.899548167955675,52448
524480204,16.65463555948673,52448
524480301,17.678997750392675,52448
524480401,,52448
524480402,16.279030691158685,52448
531300101,16.46487002314385,53130
531300102,18.325784267920152,53130
531300104,8.85922330097087,53130
531300105,15.176102633790533,53130
531300106,9.73282442748092,53130
531300107,13.02148203166488,53130
531300108,11.525667175253572,53130
531300109,18.307592555585835,53130
531300110,8.198494132617688,53130
531300111,,53130
531300112,11.952716438323037,53130
531300113,20.514627800779763,53130
531300114,,53130
531300115,32.87923863163405,53130
531300117,45.26957235167793,53130
531300120,7.267112168682207,53130
543040103,,54304
543040104,,54304
543040105,,54304
543040107,42.68935558293486,54304
543040108,,54304
543040109,,54304
543230101,21.617584591613902,54323
543230103,23.93361192549278,54323
543230104,18.1172105775439,54323
543230105,39.68529419060443,54323
543230106,25.298034242777362,54323
543230107,20.488809653602285,54323
543290101,16.181818824876693,54329
543290102,30.152355664197042,54329
543290103,27.34891370809063,54329
543290104,22.280904945061963,54329
543290105,21.556568150564484,54329
543290106,18.91280442379922,54329
544310101,11.50202349645266,54431
544310102,24.962808621801987,54431
544310103,14.616941883326598,54431
544310104,15.049514198216206,54431
544310105,24.781554959404776,54431
544310106,20.086726678529143,54431
545280101,10.21626269266252,54528
545280102,24.399438227182998,54528
545280103,17.16232713671953,54528
545280104,10.524320295740337,54528
545280107,17.760636520254405,54528
550290102,11.355157687024622,55029
550290103,20.37945713174554,55029
550290104,,55029
550290105,8.751428014333648,55029
550290106,16.615460377581627,55029
555450101,,55545
555450103,27.495566029979752,55545
555450104,20.2629812143923,55545
555450105,17.699854419402588,55545
555450106,,55545
555450107,14.109352258057141,55545
555450108,11.727281511058704,55545
560070101,17.646368852668637,56007
