code_qpv,iris_controle,distance_score,niveau
QP033022,335220111,0.999957763842786,commune
QP033022,335220101,0.9999641039911885,commune
QP033022,335220102,0.9999669712950557,commune
QP033022,335220109,0.9999673855954384,commune
QP034001,340320103,0.9993493111899305,commune
QP034001,340320803,0.9994993080625235,commune
QP034001,340320104,0.9996766740664212,commune
QP034001,340320301,0.9996870915322866,commune
QP034001,340320105,0.9997292960783646,commune
QP034002,340320103,0.9993491992080797,commune
QP034002,340320803,0.9994991960806727,commune
QP034002,340320104,0.9996765620845705,commune
QP034002,340320301,0.9996869795504358,commune
QP034002,340320105,0.9997291840965138,commune
QP034003,340320103,0.9993484622050293,commune
QP034003,340320803,0.9994984590776222,commune
QP034003,340320104,0.99967582508152,commune
QP034003,340320301,0.9996862425473854,commune
QP034003,340320105,0.9997284470934633,commune
QP034005,341720405,0.9991809586230784,commune
QP034005,341720404,0.9992790312042111,commune
QP034005,341720403,0.9994741422088707,commune
QP034005,341720402,0.9996411195416857,commune
QP034005,341720401,0.9996618278447014,commune
QP034006,341720405,0.9991813246853197,commune
QP034006,341720404,0.9992793972664524,commune
QP034006,341720403,0.999474508271112,commune
QP034006,341720402,0.999641485603927,commune
QP034006,341720401,0.9996621939069427,commune
QP034007,341720405,0.9991808779992972,commune
QP034007,341720404,0.9992789505804299,commune
QP034007,341720403,0.9994740615850894,commune
QP034007,341720402,0.9996410389179045,commune
QP034007,341720401,0.9996617472209202,commune
QP034008,341720405,0.9991813619926225,commune
QP034008,341720404,0.9992794345737552,commune
QP034008,341720403,0.9994745455784148,commune
QP034008,341720402,0.9996415229112298,commune
QP034008,341720401,0.9996622312142455,commune
QP034009,341720405,0.9991813581741801,commune
QP034009,341720404,0.9992794307553128,commune
QP034009,341720403,0.9994745417599723,commune
QP034009,341720402,0.9996415190927873,commune
QP034009,341720401,0.999662227395803,commune
QP034010,341720405,0.999181379024323,commune
QP034010,341720404,0.9992794516054557,commune
QP034010,341720403,0.9994745626101152,commune
QP034010,341720402,0.9996415399429303,commune
QP034010,341720401,0.999662248245946,commune
QP034012,341720405,0.9991813256126849,commune
QP034012,341720404,0.9992793981938176,commune
QP034012,341720403,0.9994745091984771,commune
