iris,com,tx_f,tx_tot_et,ind_jeune,tx_tot_empl,tx_tot_infbac,tx_tot_diplbac,tx_tot_diplbac2,tx_tot_men1,tx_tot_fam_mono,tx_l_2piec,tx_l_5piec,tx_l_vacant,l_nbpers
490070804,49007,0.5492995166591236,0.05988684140216929,1.2151539976301362,0.607845837657379,0.6659767090652566,0.17958267060747696,0.15444062130416664,0.4915557410721464,0.1382173258433977,0.2326008279999941,0.12151085385688272,0.05680676918058528,1.8241830139095951
490070805,49007,0.5497384910216639,0.15694136560262242,2.1346378171460283,0.40937008657547985,0.8294010550586677,0.10562192591878164,0.06497701902255071,0.387202090593659,0.18541259936628518,0.07552295366875508,0.21686073588335042,0.027083519914001465,2.455530657875771
490070806,49007,0.5296593460962145,0.13640784401589537,1.477082846311187,0.437322349411103,0.7266064495428363,0.13311028904586783,0.14028326072415803,0.2965204280557817,0.16733630131993046,0.0940624378227904,0.3469336385361985,0.012901368233445034,2.3935218184346225
490070901,49007,0.5444812738351227,0.03106304502198486,0.9429221891545538,0.6354434260350755,0.6178869271731183,0.15108558077279735,0.2310274913560963,0.33668680790237815,0.08118371432379205,0.02160147363257482,0.437185857944982,0.06828654527754965,2.2690165718634674
490070902,49007,0.5070892022221375,0.024313378635447084,0.6546004753165939,0.6586738223496327,0.6364817503722877,0.18235368648390354,0.18116456242998116,0.46526974985186,0.1097077682814622,0.2310548250480479,0.2007859680610073,0.057903439000028895,1.798454550551326
490070903,49007,0.5462419909583774,0.062225829687645014,0.9533968115126618,0.5887485525767512,0.6435737401693482,0.13753162529490714,0.21889463453574465,0.4953212540183707,0.1178973721714975,0.18652755080385716,0.20827382751701118,0.04269409317934404,1.8615527955190698
490070904,49007,0.5275194254402173,0.09716905549066206,1.2073417312263797,0.5646250839711359,0.5381117936364944,0.1620919208564312,0.2997962859353909,0.4658409526378942,0.12285794326508985,0.2510379310189266,0.1795041915188963,0.07823520658955437,1.9457552642917324
490071001,49007,0.5527815968382317,0.032124982689495166,0.8106170837021008,0.6406073372258242,0.623529607154038,0.13366433485552584,0.24280605799043609,0.4491299266650854,0.07922759644063286,0.11485706804097605,0.2938408852434375,0.03171998050066133,2.01815762174849
490071002,49007,0.5239016880046093,0.031074137889803517,1.2841697246123254,0.6665389673992006,0.5167916901353223,0.16656724945431223,0.31664105991720864,0.39459481074004293,0.07888331512744017,0.10638818851103277,0.34687547684881587,0.06062422267456487,2.1581129311674236
490071003,49007,0.5446426264369817,0.020472630639838483,1.4848595495743302,0.6438845374506353,0.4837666755699773,0.21694147863810803,0.29929184579191465,0.42110802194330943,0.11715974629242878,0.1295480494691447,0.3321466310724584,0.03825538816157593,2.0368650026541353
490071103,49007,0.5477360717436656,0.024433247455252657,0.5941642363677071,0.6387863613235157,0.5356469073410978,0.1966463585238018,0.26770673413510043,0.48209032638245053,0.0667055886718134,0.14229789901525902,0.22973595792472687,0.0595764402147041,1.8366421239683919
490071104,49007,0.538530128956636,0.0464223409817234,0.9615852064400301,0.5492946597374505,0.595817734839021,0.15518474200636775,0.2489975231546113,0.4574181676829096,0.086572872567179,0.23495851219842095,0.2868548541564598,0.06534938151052752,1.8905496460350997
490071105,49007,0.5707817550690176,0.044776023766984266,0.615622602679358,0.66658468902603,0.6129337864738759,0.18109269324488625,0.2059735193022081,0.5849079410218315,0.08827225427953207,0.32050803233153896,0.12715946314847246,0.06941323667365074,1.6292267239008498
490071106,49007,0.543708243087838,0.1992799316409953,2.2635122816410793,0.41256461217565565,0.7375485853662566,0.13763771984862053,0.12481369429767408,0.36516461929069405,0.20239364804709128,0.157882848957643,0.13912021900047863,0.048481179689001744,2.4376764573675933
490071107,49007,0.5557176422248105,0.1644882076098524,2.8484110053308567,0.45500463573302824,0.7962592804965849,0.11028358003456563,0.09345713946884938,0.3695903868578047,0.24626196167392525,0.12762825753753992,0.21400136818764318,0.02878550724059983,2.3700772674803665
490071111,49007,0.5257259721085111,0.009788672993716085,0.412406894505663,0.563683278618174,0.5993092148908914,0.1245478315601478,0.27614295354896096,0.21275735971778195,0.049974239380746036,0.0,0.7009756468129822,0.03278304186050914,2.3131877951829436
490071113,49007,0.5620179504901937,0.10543204516821617,1.0286505970252988,0.586038221413417,0.6144293085430302,0.16085832421539667,0.22471236651083604,0.6316629970962823,0.107893342093357,0.18533119937386097,0.08040019861690678,0.05088976522874197,1.6712045808425577
490071201,49007,0.5410360755598453,0.030821166546296422,1.5428958523501481,0.6325457006336628,0.5658907792738836,0.17392790592111268,0.2601813138710991,0.5393994431933364,0.08550117067755085,0.2445181558576331,0.22868802996681295,0.040965331108628156,1.8082649102068111
490071202,49007,0.5342582551348172,0.010461334371319193,1.6786568286757986,0.6698844630238625,0.40085358930254344,0.17846320749791375,0.4206832038481401,0.30580753666638394,0.10247962217157036,0.08369144198496704,0.5546874062983966,0.011443988504865643,2.4109248345055296
490071203,49007,0.526445967741132,0.01191675547988135,8.10664439397033,0.728605677795951,0.37206248042041423,0.18043208337078473,0.44750543675246135,0.14980769933778537,0.1442744988929773,0.06666175815640987,0.6106058866141023,0.016810189309955,3.0538706108639024
490990101,49099,0.5142061815956165,0.02077695367009538,0.8326587313950802,0.6872208555196871,0.522743404745603,0.15894961832956775,0.3183069775885046,0.4606156041932687,0.04798965536713983,0.19110343846622185,0.3693882939930701,0.058306647236621496,1.938730818161367
490990102,49099,0.5565528612682115,0.029859141568854906,0.7124315353944181,0.6445590454010751,0.550010595359524,0.1643263978919095,0.28566300674856654,0.6169920849712868,0.046419373134003176,0.24371617330683829,0.1888039363455502,0.1091424922963788,1.6232848478869335
490990201,49099,0.5218060559405089,0.18656492378201214,3.1160852564284682,0.40822901435377185,0.8914103672697882,0.0854658150388232,0.023123816768202334,0.4164247570490065,0.23392625044407633,0.12260617270758027,0.14040395649170312,0.07187135820602132,2.2738919442877283
490990202,49099,0.5121442600792067,0.031654796850234285,1.4098781198558041,0.6449035518746021,0.5586797609543663,0.1644192100352006,0.2769010290104331,0.21301844888388377,0.057938255744481755,0.04903092298132661,0.5336170118503082,0.05085239225810731,2.5626983542149713
490990301,49099,0.517636299719415,0.016572819318963074,0.9754568241032535,0.6739212533681216,0.5614902435056186,0.1742801813827637,0.2642295742431626,0.31537835097767863,0.060456804836966964,0.08283919932797221,0.5143529692710161,0.03656971185949555,2.2177648105409586
490990401,49099,0.5231384320179767,0.033137837471207666,1.2341016559417703,0.6760912347047902,0.4656968805648912,0.16451274607559968,0.36979037335950915,0.4594171583832952,0.047059976345778784,0.15960189884447784,0.3584168396495455,0.09711908576307596,1.9778320513126513
