unit_id,annee,traite,commune_cluster,revenu_median,taux_pauvrete,log_revenu
QPV_QP002009,2019,1,02173,12050.0,59.0,9.3968199389188
QPV_QP002009,2020,1,02173,12180.0,59.5,9.407550541263888
QPV_QP002009,2021,1,02173,12250.0,65.0,9.413281215972871
QPV_QP002010,2012,1,02408,12262.0,47.2,9.414260328322634
QPV_QP002010,2013,1,02408,12327.0,48.0,9.41954725755152
QPV_QP002010,2014,1,02408,12302.0,48.9,9.417517129768314
QPV_QP002010,2015,1,02408,11861.0,53.4,9.381010986029276
QPV_QP002010,2016,1,02408,12180.0,51.4,9.407550541263888
QPV_QP002010,2017,1,02408,12370.0,53.5,9.423029465386534
QPV_QP002010,2018,1,02408,12630.0,55.5,9.443830215344535
QPV_QP002010,2019,1,02408,12530.0,53.9,9.435881047890112
QPV_QP002010,2020,1,02408,12970.0,54.0,9.47039427731049
QPV_QP002010,2021,1,02408,13060.0,57.0,9.47730940283042
QPV_QP002011,2012,1,02408,10932.0,59.4,9.299449547047958
QPV_QP002011,2013,1,02408,10948.0,59.0,9.30091207016057
QPV_QP002011,2014,1,02408,10940.0,59.8,9.300181075975972
QPV_QP002011,2015,1,02408,11020.0,60.8,9.307467082706903
QPV_QP002011,2016,1,02408,11290.0,60.1,9.331672657143708
QPV_QP002011,2017,1,02408,11590.0,60.4,9.357897936333798
QPV_QP002011,2018,1,02408,11740.0,60.4,9.370757093382087
QPV_QP002011,2019,1,02408,12100.0,59.1,9.400960731584831
QPV_QP002011,2020,1,02408,12670.0,58.5,9.446992273315184
QPV_QP002011,2021,1,02408,12570.0,60.0,9.439068301584292
QPV_QP002012,2012,1,02722,12818.0,42.9,9.458605712064172
QPV_QP002012,2013,1,02722,12717.0,44.9,9.450694960020746
QPV_QP002012,2014,1,02722,12812.0,43.2,9.458137510729047
QPV_QP002012,2015,1,02722,13350.0,41.2,9.499271663828395
QPV_QP002012,2016,1,02722,13220.0,43.5,9.489486113405675
QPV_QP002012,2017,1,02722,13450.0,42.8,9.506734385029985
QPV_QP002012,2018,1,02722,13550.0,45.2,9.514141826307847
QPV_QP002012,2019,1,02722,13390.0,46.6,9.50226343868522
QPV_QP002012,2020,1,02722,14090.0,44.7,9.553220604892726
QPV_QP002012,2021,1,02722,13620.0,51.0,9.519294579703503
QPV_QP002013,2012,1,02722,11556.0,53.0,9.354960061586128
QPV_QP002013,2013,1,02722,11603.0,55.1,9.359018964347545
QPV_QP002013,2014,1,02722,11551.0,55.9,9.35452729228868
QPV_QP002013,2015,1,02722,11761.0,55.4,9.372544251851036
QPV_QP002013,2016,1,02722,11810.0,55.9,9.376701909191407
QPV_QP002013,2017,1,02722,12060.0,55.6,9.397649470281175
QPV_QP002013,2018,1,02722,12210.0,57.0,9.41001056710475
QPV_QP002013,2019,1,02722,12350.0,57.3,9.421411342056125
QPV_QP002013,2020,1,02722,12730.0,56.6,9.451716691551452
QPV_QP002013,2021,1,02722,12700.0,61.0,9.449357272446685
QPV_QP002017,2012,1,02168,12259.0,46.9,9.414015640094997
QPV_QP002017,2013,1,02168,12763.0,43.2,9.45430563898269
QPV_QP002017,2014,1,02168,12348.0,48.4,9.42124938562205
QPV_QP002017,2015,1,02168,12798.0,45.3,9.457044187699406
QPV_QP002017,2016,1,02168,12470.0,50.5,9.431081038674082
QPV_QP002017,2017,1,02168,12560.0,51.5,9.438272440022187
QPV_QP002017,2018,1,02168,12570.0,54.6,9.439068301584292
QPV_QP002017,2019,1,02168,12890.0,52.9,9.464207095933231
QPV_QP002017,2020,1,02168,13000.0,52.6,9.472704636443671
QPV_QP002017,2021,1,02168,13210.0,55.0,9.488729397516371
QPV_QP003001,2012,1,03095,13607.0,37.9,9.518339645190858
QPV_QP003001,2013,1,03095,13770.0,39.1,9.5302475917227
QPV_QP003001,2014,1,03095,13779.0,39.4,9.530900972993903
QPV_QP003001,2015,1,03095,13986.0,38.9,9.545812108263812
QPV_QP003001,2016,1,03095,14030.0,39.4,9.548953173096509
QPV_QP003001,2017,1,03095,14220.0,39.0,9.562404703357233
QPV_QP003001,2018,1,03095,14880.0,38.1,9.607773308387085
QPV_QP003001,2019,1,03095,14870.0,38.0,9.6071010394542
QPV_QP003001,2020,1,03095,15240.0,38.0,9.631678829240638
QPV_QP003001,2021,1,03095,15250.0,41.0,9.632334782035558
QPV_QP003002,2012,1,03310,12828.0,42.6,9.459385560813043
QPV_QP003002,2013,1,03310,13218.0,38.2,9.489334816030398
QPV_QP003002,2014,1,03310,12862.0,43.5,9.462032506694808
QPV_QP003002,2015,1,03310,12694.0,46.4,9.448884719866417
QPV_QP003002,2016,1,03310,12910.0,46.4,9.465757483840688
QPV_QP003002,2017,1,03310,12870.0,47.8,9.462654300590172
QPV_QP003002,2018,1,03310,13010.0,50.2,9.47347357150655
QPV_QP003002,2019,1,03310,13620.0,45.5,9.519294579703503
QPV_QP003002,2020,1,03310,13890.0,45.3,9.53892443574839
QPV_QP003002,2021,1,03310,13930.0,49.0,9.54180006677385
QPV_QP003003,2012,1,03190,13339.0,39.5,9.498447354141044
QPV_QP003003,2013,1,03190,13646.0,39.4,9.52120171737537
QPV_QP003003,2014,1,03190,13615.0,39.8,9.51892740510786
QPV_QP003003,2015,1,03190,13564.0,40.8,9.515174503245529
QPV_QP003003,2016,1,03190,13780.0,40.4,9.53097354456765
QPV_QP003003,2017,1,03190,13640.0,41.7,9.520761931397454
QPV_QP003003,2018,1,03190,13720.0,45.5,9.526609901279876
QPV_QP003003,2019,1,03190,13740.0,44.2,9.52806656577634
QPV_QP003003,2020,1,03190,14270.0,42.5,9.56591471047088
QPV_QP003003,2021,1,03190,14090.0,48.0,9.553220604892726
QPV_QP003004,2012,1,03185,13223.0,41.9,9.489713016556824
QPV_QP003004,2013,1,03185,13465.0,41.7,9.5078490052457
QPV_QP003004,2014,1,03185,13577.0,38.7,9.51613246360028
QPV_QP003004,2015,1,03185,13756.0,41.4,9.529230371552156
QPV_QP003004,2016,1,03185,13940.0,41.1,9.542517684314516
QPV_QP003004,2017,1,03185,14160.0,39.1,9.558176367247713
QPV_QP003004,2018,1,03185,14340.0,41.8,9.57080811415361
QPV_QP003004,2019,1,03185,14570.0,41.8,9.58671989918925
QPV_QP003004,2020,1,03185,15180.0,38.3,9.627734050949622
QPV_QP003004,2021,1,03185,15390.0,40.0,9.641473226832924
QPV_QP004001,2012,1,04070,13205.0,40.5,9.488350824731231
QPV_QP004001,2013,1,04070,13498.0,40.8,9.510296805303351
QPV_QP004001,2014,1,04070,13055.0,42.6,9.47692648113323
QPV_QP004001,2015,1,04070,13359.0,42.9,9.499945593989812
QPV_QP004001,2016,1,04070,13290.0,41.4,9.494767151707292
QPV_QP004001,2017,1,04070,13460.0,42.0,9.50747760319872
QPV_QP004001,2018,1,04070,13930.0,43.4,9.54180006677385
QPV_QP004001,2019,1,04070,14000.0,44.3,9.546812608597396
QPV_QP004001,2020,1,04070,14020.0,44.7,9.54824016058858
QPV_QP004001,2021,1,04070,14720.0,43.0,9.596962392282869
QPV_QP004002,2012,1,04112,13826.0,34.8,9.53430615650521
QPV_QP004002,2013,1,04112,14078.0,34.8,9.552368574168076
QPV_QP004002,2014,1,04112,13929.0,36.4,9.541728276688032
QPV_QP004002,2015,1,04112,14209.0,36.3,9.561630845638076
QPV_QP004002,2016,1,04112,14800.0,34.1,9.602382459752208
QPV_QP004002,2017,1,04112,14510.0,37.3,9.582593345878234
QPV_QP004002,2018,1,04112,14690.0,39.9,9.594922269167922
QPV_QP004002,2019,1,04112,14470.0,40.9,9.57983281962553
QPV_QP004002,2020,1,04112,14940.0,38.0,9.611797458686809
QPV_QP004002,2021,1,04112,15170.0,40.0,9.627075072342578
QPV_QP004003,2012,1,04112,12689.0,43.7,9.448490755396914
QPV_QP004003,2013,1,04112,12913.0,43.7,9.465989834846653
QPV_QP004003,2014,1,04112,12872.0,45.6,9.46280968867222
QPV_QP004003,2015,1,04112,12973.0,44.2,9.470625553571011
QPV_QP004003,2016,1,04112,13400.0,42.8,9.503009985939002
QPV_QP004003,2017,1,04112,12720.0,49.3,9.450930836894113
QPV_QP004003,2018,1,04112,12740.0,52.8,9.452501929126154
QPV_QP004003,2019,1,04112,12960.0,51.0,9.469622969906265
QPV_QP004003,2020,1,04112,13410.0,50.2,9.503755976275723
QPV_QP004003,2021,1,04112,13900.0,49.0,9.539644119118783
QPV_QP006001,2012,1,06088,13389.0,35.5,9.50218875329738
QPV_QP006001,2013,1,06088,13801.0,37.7,9.53249633228804
QPV_QP006001,2014,1,06088,14169.0,35.0,9.558811758564229
QPV_QP006001,2015,1,06088,13849.0,36.9,9.535968306842715
QPV_QP006001,2016,1,06088,13820.0,40.0,9.53387209732166
QPV_QP006001,2017,1,06088,14110.0,40.8,9.55463904484686
QPV_QP006001,2018,1,06088,14310.0,42.9,9.568713872550497
QPV_QP006001,2019,1,06088,14620.0,40.1,9.59014573330377
QPV_QP006001,2020,1,06088,14480.0,41.2,9.580523665939708
QPV_QP006001,2021,1,06088,14660.0,45.0,9.592877975440642
QPV_QP006002,2012,1,06155,13059.0,40.2,9.477232830220409
QPV_QP006002,2013,1,06155,13104.0,42.6,9.480672806092851
QPV_QP006002,2014,1,06155,13586.0,41.3,9.516795129751248
QPV_QP006002,2015,1,06155,13734.0,39.9,9.527629789180622
QPV_QP006002,2016,1,06155,13970.0,39.6,9.544667452251009
QPV_QP006002,2017,1,06155,14470.0,37.3,9.57983281962553
QPV_QP006002,2018,1,06155,15350.0,35.0,9.638870753015343
QPV_QP006002,2019,1,06155,15380.0,35.2,9.640823243059636
QPV_QP006002,2020,1,06155,15600.0,35.5,9.655026193237628
QPV_QP006002,2021,1,06155,15750.0,37.0,9.66459564425378
QPV_QP006003,2012,1,06029,14083.0,32.4,9.55272367519805
QPV_QP006003,2013,1,06029,14367.0,31.5,9.57268918901072
QPV_QP006003,2014,1,06029,14615.0,31.0,9.589803677545346
QPV_QP006003,2015,1,06029,14504.0,33.1,9.582179752434689
QPV_QP006003,2016,1,06029,14760.0,32.2,9.599676098154465
QPV_QP006003,2017,1,06029,14820.0,32.6,9.603732898850078
QPV_QP006003,2018,1,06029,15160.0,34.0,9.626415659196365
QPV_QP006003,2019,1,06029,15400.0,33.6,9.64212278840172
QPV_QP006003,2020,1,06029,15620.0,34.2,9.656307423393676
QPV_QP006003,2021,1,06029,15940.0,36.0,9.676586952344206
QPV_QP006004,2012,1,06029,14043.0,30.3,9.54987932996818
QPV_QP006004,2013,1,06029,14468.0,30.9,9.579694593071988
QPV_QP006004,2014,1,06029,14499.0,28.9,9.581834960513191
QPV_QP006004,2015,1,06029,14873.0,30.6,9.607302767592598
QPV_QP006004,2016,1,06029,14900.0,30.0,9.60911649193355
QPV_QP006004,2017,1,06029,15350.0,27.6,9.638870753015343
QPV_QP006004,2018,1,06029,15650.0,30.1,9.658226195968298
QPV_QP006004,2019,1,06029,16140.0,28.5,9.68905594182394
QPV_QP006004,2020,1,06029,16170.0,30.1,9.690912952571152
QPV_QP006004,2021,1,06029,16490.0,31.0,9.710509415553645
QPV_QP006005,2012,1,06069,13448.0,38.4,9.506585675088452
QPV_QP006005,2013,1,06069,13785.0,37.4,9.531336323457896
QPV_QP006005,2014,1,06069,14088.0,37.4,9.553078650176042
QPV_QP006005,2015,1,06069,14028.0,38.0,9.548810611260068
QPV_QP006005,2016,1,06069,14380.0,38.4,9.573593631275038
QPV_QP006005,2017,1,06069,14530.0,37.8,9.583970756564328
QPV_QP006005,2018,1,06069,14880.0,38.5,9.607773308387085
QPV_QP006005,2019,1,06069,15260.0,38.2,9.632990304838447
QPV_QP006005,2020,1,06069,15600.0,36.8,9.655026193237628
QPV_QP006005,2021,1,06069,15640.0,38.0,9.657587014099304
QPV_QP006008,2012,1,06033,14196.0,30.8,9.560715513766388
QPV_QP006008,2013,1,06033,15067.0,27.6,9.620262200801289
QPV_QP006008,2014,1,06033,15195.0,28.8,9.628721705350891
QPV_QP006008,2015,1,06033,15046.0,30.7,9.618867454120169
QPV_QP006008,2016,1,06033,14730.0,31.9,9.597641509456675
QPV_QP006008,2017,1,06033,15380.0,31.4,9.640823243059636
QPV_QP006008,2018,1,06033,15630.0,32.9,9.656947423415522
QPV_QP006008,2019,1,06033,15630.0,32.0,9.656947423415522
QPV_QP006008,2020,1,06033,16130.0,30.6,9.688436171119257
QPV_QP006008,2021,1,06033,16320.0,33.0,9.700146628518098
QPV_QP006009,2012,1,06088,8281.0,87.0,9.0217190130337
QPV_QP006009,2013,1,06088,8962.0,84.0,9.100748695346088
QPV_QP006009,2014,1,06088,9411.0,81.8,9.149634496858788
QPV_QP006009,2015,1,06088,9858.0,81.5,9.196038587265322
QPV_QP006009,2016,1,06088,10320.0,83.0,9.241839039035554
QPV_QP006009,2017,1,06088,10720.0,81.0,9.279866434624791
QPV_QP006009,2018,1,06088,11290.0,78.2,9.331672657143708
QPV_QP006009,2019,1,06088,11720.0,76.3,9.369052063131004
QPV_QP006009,2020,1,06088,12120.0,74.8,9.402612259623304
QPV_QP006009,2021,1,06088,12080.0,79.0,9.399306471488806
QPV_QP006010,2012,1,06088,12395.0,44.7,9.42504844446929
QPV_QP006010,2013,1,06088,12540.0,46.5,9.436678814186912
QPV_QP006010,2014,1,06088,12648.0,46.4,9.445254378889308
QPV_QP006010,2015,1,06088,12621.0,47.6,9.44311737225863
QPV_QP006010,2016,1,06088,12630.0,48.3,9.443830215344535
QPV_QP006010,2017,1,06088,13050.0,46.5,9.47654341275084
QPV_QP006010,2018,1,06088,13070.0,49.5,9.478074806618269
QPV_QP006010,2019,1,06088,13420.0,47.5,9.504501410525672
QPV_QP006010,2020,1,06088,13890.0,46.5,9.53892443574839
QPV_QP006010,2021,1,06088,13990.0,49.0,9.546098067659528
QPV_QP006011,2012,1,06088,11334.0,52.0,9.335562336729565
QPV_QP006011,2013,1,06088,11788.0,51.5,9.374837343857584
QPV_QP006011,2014,1,06088,12121.0,50.6,9.402694764470512
QPV_QP006011,2015,1,06088,11984.0,51.8,9.391327705757
QPV_QP006011,2016,1,06088,12260.0,51.7,9.414097209490205
QPV_QP006011,2017,1,06088,13000.0,48.2,9.472704636443671
QPV_QP006011,2018,1,06088,12960.0,50.8,9.469622969906265
QPV_QP006011,2019,1,06088,13220.0,49.5,9.489486113405675
QPV_QP006011,2020,1,06088,13980.0,47.9,9.5453830157878
QPV_QP006011,2021,1,06088,14000.0,49.0,9.546812608597396
QPV_QP006012,2012,1,06088,13903.0,36.7,9.539859923169542
QPV_QP006012,2013,1,06088,14490.0,36.2,9.581214035314728
QPV_QP006012,2014,1,06088,14222.0,37.2,9.562545340443464
QPV_QP006012,2015,1,06088,14362.0,37.9,9.572341108670264
QPV_QP006012,2016,1,06088,14430.0,36.1,9.577064651767916
QPV_QP006012,2017,1,06088,15160.0,35.2,9.626415659196365
QPV_QP006012,2018,1,06088,15500.0,35.1,9.64859530290734
QPV_QP006012,2019,1,06088,15790.0,33.7,9.667132107249689
QPV_QP006012,2020,1,06088,15990.0,32.8,9.679718805828
QPV_QP006012,2021,1,06088,15940.0,36.0,9.676586952344206
QPV_QP006013,2012,1,06088,13054.0,40.7,9.476849879195164
QPV_QP006013,2013,1,06088,13142.0,41.0,9.483568487457813
QPV_QP006013,2014,1,06088,13139.0,42.8,9.483340185641822
QPV_QP006013,2015,1,06088,13039.0,44.2,9.475700145423472
QPV_QP006013,2016,1,06088,13190.0,44.1,9.48721424571136
QPV_QP006013,2017,1,06088,13690.0,41.8,9.524420918282496
QPV_QP006013,2018,1,06088,13960.0,43.0,9.543951376316365
QPV_QP006013,2019,1,06088,14190.0,42.3,9.560292770154089
QPV_QP006013,2020,1,06088,14450.0,42.9,9.57844969354058
QPV_QP006013,2021,1,06088,14570.0,44.0,9.58671989918925
QPV_QP006014,2012,1,06088,12638.0,44.2,9.4444634273334
QPV_QP006014,2013,1,06088,12775.0,44.8,9.455245415071904
QPV_QP006014,2014,1,06088,12736.0,46.0,9.452187908084165
QPV_QP006014,2015,1,06088,12842.0,46.2,9.460476328353996
QPV_QP006014,2016,1,06088,12840.0,47.3,9.460320577243952
QPV_QP006014,2017,1,06088,13180.0,45.3,9.486455808056498
QPV_QP006014,2018,1,06088,13470.0,46.0,9.50822026940441
QPV_QP006014,2019,1,06088,13650.0,45.9,9.521494800613103
QPV_QP006014,2020,1,06088,14120.0,44.4,9.555347511047232
QPV_QP006014,2021,1,06088,14150.0,47.0,9.557469903071384
QPV_QP006015,2012,1,06088,14814.0,33.6,9.603327958573235
QPV_QP006015,2013,1,06088,14527.0,33.4,9.583764265872883
QPV_QP006015,2014,1,06088,14859.0,32.7,9.606361021256347
QPV_QP006015,2015,1,06088,14750.0,34.3,9.598998361767968
QPV_QP006015,2016,1,06088,14910.0,31.7,9.609787407758784
QPV_QP006015,2017,1,06088,15420.0,31.6,9.64342064711732
QPV_QP006015,2018,1,06088,15570.0,32.5,9.653101264828043
QPV_QP006015,2019,1,06088,16690.0,31.1,9.72256501665588
QPV_QP006015,2020,1,06088,16550.0,29.7,9.71414138080521
QPV_QP006015,2021,1,06088,16890.0,33.0,9.734477009801846
QPV_QP006016,2012,1,06157,12730.0,44.1,9.451716691551452
QPV_QP006016,2013,1,06157,13218.0,44.5,9.489334816030398
QPV_QP006016,2014,1,06157,13411.0,45.4,9.50383054471094
QPV_QP006016,2015,1,06157,13502.0,41.5,9.510593101601817
QPV_QP006016,2016,1,06157,13760.0,42.4,9.529521111487334
QPV_QP006016,2017,1,06157,14230.0,41.4,9.563107691083898
QPV_QP006016,2018,1,06157,15060.0,38.5,9.619797501353885
QPV_QP006016,2019,1,06157,15090.0,39.5,9.621787551761894
QPV_QP006016,2020,1,06157,15570.0,39.5,9.653101264828043
QPV_QP006016,2021,1,06157,16460.0,37.0,9.70868847423106
QPV_QP007001,2012,1,07019,12401.0,46.7,9.425532393502772
QPV_QP007001,2013,1,07019,12405.0,46.5,9.425854896125902
QPV_QP007001,2014,1,07019,12667.0,46.1,9.446755465483632
QPV_QP007001,2015,1,07019,12733.0,47.3,9.451952327573435
QPV_QP007001,2016,1,07019,12650.0,48.7,9.445412494155669
QPV_QP007001,2017,1,07019,12760.0,49.2,9.45407055689878
QPV_QP007001,2018,1,07019,13130.0,48.7,9.482654967296842
QPV_QP007001,2019,1,07019,13090.0,50.8,9.479603858903946
QPV_QP007001,2020,1,07019,13570.0,48.9,9.515616752828915
QPV_QP007001,2021,1,07019,13650.0,51.0,9.521494800613103
QPV_QP007004,2012,1,07010,13055.0,39.9,9.47692648113323
QPV_QP007004,2013,1,07010,13068.0,42.3,9.47792177272096
QPV_QP007004,2014,1,07010,12958.0,44.2,9.469468637009902
QPV_QP007004,2015,1,07010,12622.0,46.6,9.443196602144186
QPV_QP007004,2016,1,07010,12650.0,48.8,9.445412494155669
QPV_QP007004,2017,1,07010,12560.0,50.6,9.438272440022187
QPV_QP007004,2018,1,07010,12930.0,50.9,9.467305471765902
QPV_QP007004,2019,1,07010,13210.0,49.9,9.488729397516371
QPV_QP007004,2020,1,07010,13770.0,47.4,9.5302475917227
QPV_QP007004,2021,1,07010,13620.0,51.0,9.519294579703503
QPV_QP008001,2012,1,08105,11562.0,52.8,9.35547913764242
QPV_QP008001,2013,1,08105,11922.0,51.4,9.386140711779872
QPV_QP008001,2014,1,08105,12170.0,50.7,9.406729185981574
QPV_QP008001,2015,1,08105,12137.0,51.7,9.40401391710636
QPV_QP008001,2016,1,08105,12360.0,51.2,9.422220731011684
QPV_QP008001,2017,1,08105,12710.0,49.5,9.4501443641835
QPV_QP008001,2018,1,08105,13100.0,49.9,9.480367509189245
QPV_QP008001,2019,1,08105,13220.0,49.7,9.489486113405675
QPV_QP008001,2020,1,08105,13830.0,45.8,9.534595424658804
QPV_QP008001,2021,1,08105,13670.0,51.0,9.522958929717996
QPV_QP008002,2012,1,08105,11057.0,57.2,9.3108189905424
QPV_QP008002,2013,1,08105,11287.0,56.9,9.331406899955626
QPV_QP008002,2014,1,08105,11330.0,58.5,9.335209354022052
QPV_QP008002,2015,1,08105,11219.0,59.1,9.325364048544964
QPV_QP008002,2016,1,08105,11390.0,58.6,9.340491056441229
QPV_QP008002,2017,1,08105,11560.0,59.9,9.355306142226368
QPV_QP008002,2018,1,08105,11940.0,59.0,9.387649386946594
QPV_QP008002,2019,1,08105,12070.0,59.9,9.398478314091577
QPV_QP008002,2020,1,08105,12560.0,57.6,9.438272440022187
QPV_QP008002,2021,1,08105,12240.0,63.0,9.412464556066316
QPV_QP008003,2012,1,08105,12077.0,47.6,9.399058096275375
QPV_QP008003,2013,1,08105,12285.0,48.9,9.41613428495528
QPV_QP008003,2014,1,08105,12361.0,49.3,9.422301633887823
QPV_QP008003,2015,1,08105,11973.0,52.6,9.390409393716844
QPV_QP008003,2016,1,08105,12250.0,53.0,9.413281215972871
QPV_QP008003,2017,1,08105,12500.0,52.4,9.433483923290392
QPV_QP008003,2018,1,08105,12780.0,52.1,9.455636727931523
QPV_QP008003,2019,1,08105,12870.0,52.3,9.462654300590172
QPV_QP008003,2020,1,08105,13140.0,52.6,9.4834162920386
