unit_id,annee,traite,commune_cluster,revenu_median,taux_pauvrete,log_revenu
QPV_QP094012,2021,1,94081,15170.0,41.0,9.627075072342578
QPV_QP094013,2012,1,94081,14481.0,33.1,9.580592724328602
QPV_QP094013,2013,1,94081,14452.0,33.3,9.57858809226753
QPV_QP094013,2014,1,94081,14526.0,33.4,9.583695426166113
QPV_QP094013,2016,1,94081,14630.0,35.1,9.59082949401417
QPV_QP094013,2017,1,94081,14860.0,33.4,9.60642831827175
QPV_QP094013,2018,1,94081,15330.0,34.8,9.63756697186586
QPV_QP094013,2019,1,94081,15420.0,35.1,9.64342064711732
QPV_QP094013,2021,1,94081,15990.0,36.0,9.679718805828
QPV_QP094014,2012,1,94081,14152.0,31.5,9.557611235839621
QPV_QP094014,2013,1,94081,14723.0,32.2,9.597166175865409
QPV_QP094014,2014,1,94081,15653.0,28.7,9.658417870888224
QPV_QP094014,2016,1,94081,15860.0,32.1,9.671555495188839
QPV_QP094014,2017,1,94081,16140.0,29.5,9.68905594182394
QPV_QP094014,2018,1,94081,17040.0,28.9,9.743318800383307
QPV_QP094014,2019,1,94081,16830.0,31.7,9.730918287184851
QPV_QP094014,2021,1,94081,17450.0,32.0,9.767094927630573
QPV_QP094016,2012,1,94003,14836.0,32.7,9.604811938609481
QPV_QP094016,2013,1,94003,16489.0,26.3,9.710448770900967
QPV_QP094016,2014,1,94003,17022.0,24.2,9.742261904036907
QPV_QP094016,2016,1,94003,17250.0,27.2,9.755567422459507
QPV_QP094016,2017,1,94003,17740.0,26.7,9.78357725586357
QPV_QP094016,2018,1,94003,18170.0,25.8,9.807527161390217
QPV_QP094016,2019,1,94003,18560.0,27.2,9.828764006340192
QPV_QP094016,2021,1,94003,18520.0,29.0,9.82660650820017
QPV_QP094020,2012,1,94076,14066.0,32.3,9.551515816867964
QPV_QP094020,2013,1,94076,14511.0,34.2,9.582662261491093
QPV_QP094020,2014,1,94076,13964.0,36.5,9.544237868224927
QPV_QP094020,2016,1,94076,13570.0,39.3,9.515616752828915
QPV_QP094020,2017,1,94076,14190.0,37.6,9.560292770154089
QPV_QP094020,2018,1,94076,14470.0,41.7,9.57983281962553
QPV_QP094020,2019,1,94076,14840.0,36.5,9.605081516721372
QPV_QP094020,2021,1,94076,,,
QPV_QP094022,2012,1,94076,14305.0,28.4,9.56836440548421
QPV_QP094022,2013,1,94076,14608.0,32.8,9.58932460283475
QPV_QP094022,2014,1,94076,14236.0,34.7,9.563529246630083
QPV_QP094022,2016,1,94076,14690.0,34.3,9.594922269167922
QPV_QP094022,2017,1,94076,14760.0,32.4,9.599676098154463
QPV_QP094022,2018,1,94076,14980.0,34.3,9.61447125707121
QPV_QP094022,2019,1,94076,15650.0,34.6,9.658226195968298
QPV_QP094022,2021,1,94076,16110.0,37.0,9.68719547617102
